what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333710598735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333710599360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1333710603985
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333710606032
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1333710608532
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333710620704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333710622313
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1333710628501
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1333710649938
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1333710668735
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333710670907
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1333710670907
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1333710673267
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333710673267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710674454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710785329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710787048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710787110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710787126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710975501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333710981610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333711055626
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333711059985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333711065267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333711065407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333711065438
error,log,,,"Unhandled event loop exception",1333711164735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713287985
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333713290595
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333713291001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333713294813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333713295407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333713295626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333713296407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333713301735
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333713303157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333713306017
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1333713318079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333713333501
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1333713334704
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333713338626
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333713383907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333713447454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713490173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713491204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713494657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713589001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713594079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713654157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713661079
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333713671767
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1333713673188
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1333713673188
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1333713673188
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1333713673204
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1333713673204
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1333713673204
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1333713673204
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1333713673204
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1333713673204
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1333713673220
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1333713673235
