what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333548466250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333548466625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333548469782
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333548470672
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333548471141
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333548471500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333548474188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548480422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548480657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548482578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548483000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548490422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333548491203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1333548495282
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333549082578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549086438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549098282
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333549104750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333549112875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549114016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549114063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549114266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549123860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333549126422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549129578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549161500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549200860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549200891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549201047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549318625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549333282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549333328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549333422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549478672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549497203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549630985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333549632907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333549633407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549636157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1333549636235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333549640766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333549665422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333549667969
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333549668578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333549671141
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333549671141
