what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452691722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331452694925
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1331452704847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452706269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452708519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331452721925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452726487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452727987
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331452728034
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1331452728316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452728409
error,log,,,"Errors occurred during the build.",1331452728784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452736175
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331452736722
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1331452737706
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331452748425
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1331452751566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452752534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452754144
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1331452771191
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331452773737
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331452775831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331452778581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452782581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452784550
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331452784612
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1331452784691
error,log,,,"Errors occurred during the build.",1331452784894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452785112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452789050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452791612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452794034
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331452794066
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331452798206
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331452799253
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1331452801456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452802441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452816550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452818534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452849566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452854362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452855472
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331452855519
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1331452855550
error,log,,,"Errors occurred during the build.",1331452855644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452855675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452859378
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1331452864144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452865097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452870816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452878862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452879878
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331452880362
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1331452882300
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1331452882300
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1331452882347
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1331452964784
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1331452964784
