what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332685411093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332685414483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332685416483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332685416687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332685432858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685433468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685435655
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332685441577
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1332685445343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685465265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685476608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685486296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685488280
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1332685499671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332685550702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332685563968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686773202
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332686775546
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1332686782593
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1332686896280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686908546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686908702
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332686908780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686908796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686924483
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1332686937765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686941374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686941421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332686941577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687003483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687048233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687102108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687139358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687327140
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332687330124
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1332687333233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687472843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687911202
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332687916890
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1332687927640
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1332687927796
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1332687928015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332687928702
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1332687929171
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1332687929421
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1332687929468
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1332687929624
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1332687929640
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1332687929812
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332687930421
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332687935483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687936343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332687939562
error,log,,,"Unhandled event loop exception",1332688004233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332688015749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332764567732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332764586607
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332764591122
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332764596341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332764610810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332764615216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1332764615294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1332764615294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332764616044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332764625357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332764625841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332764626419
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332764626653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332764627435
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332764637716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332764642403
